# wavelength,intensity
3.535512810242925070e+02,1.905000000000000000e+03
3.543378896167430412e+02,1.918000000000000000e+03
3.551244234113759148e+02,1.918000000000000000e+03
3.559108824007525982e+02,1.913000000000000000e+03
3.566972665774345614e+02,1.903000000000000000e+03
3.574835759339833885e+02,1.923000000000000000e+03
3.582698104629605496e+02,1.916000000000000000e+03
3.590559701569275717e+02,1.921000000000000000e+03
3.598420550084459251e+02,1.932000000000000000e+03
3.606280650100771368e+02,1.937000000000000000e+03
3.614140001543827339e+02,1.934000000000000000e+03
3.621998604339242434e+02,1.917000000000000000e+03
3.629856458412631355e+02,1.942000000000000000e+03
3.637713563689609373e+02,1.944000000000000000e+03
3.645569920095791758e+02,1.954000000000000000e+03
3.653425527556793782e+02,1.950000000000000000e+03
3.661280385998230145e+02,1.951000000000000000e+03
3.669134495345715550e+02,1.952000000000000000e+03
3.676987855524865836e+02,1.959000000000000000e+03
3.684840466461296273e+02,1.966000000000000000e+03
3.692692328080621564e+02,1.983000000000000000e+03
3.700543440308456411e+02,1.984000000000000000e+03
3.708393803070416652e+02,1.981000000000000000e+03
3.716243416292116990e+02,1.976000000000000000e+03
3.724092279899172695e+02,1.982000000000000000e+03
3.731940393817199038e+02,1.993000000000000000e+03
3.739787757971810720e+02,1.998000000000000000e+03
3.747634372288623013e+02,2.010000000000000000e+03
3.755480236693251186e+02,2.036000000000000000e+03
3.763325351111309942e+02,2.029000000000000000e+03
3.771169715468415120e+02,2.033000000000000000e+03
3.779013329690180854e+02,2.040000000000000000e+03
3.786856193702223550e+02,2.038000000000000000e+03
3.794698307430156774e+02,2.041000000000000000e+03
3.802539670799596934e+02,2.067000000000000000e+03
3.810380283736158162e+02,2.079000000000000000e+03
3.818220146165456299e+02,2.092000000000000000e+03
3.826059258013106046e+02,2.115000000000000000e+03
3.833897619204722673e+02,2.103000000000000000e+03
3.841735229665921452e+02,2.125000000000000000e+03
3.849572089322317083e+02,2.109000000000000000e+03
3.857408198099524839e+02,2.151000000000000000e+03
3.865243555923159988e+02,2.150000000000000000e+03
3.873078162718837234e+02,2.169000000000000000e+03
3.880912018412172415e+02,2.177000000000000000e+03
3.888745122928779665e+02,2.194000000000000000e+03
3.896577476194274823e+02,2.219000000000000000e+03
3.904409078134273159e+02,2.220000000000000000e+03
3.912239928674389375e+02,2.240000000000000000e+03
3.920070027740238174e+02,2.256000000000000000e+03
3.927899375257435395e+02,2.291000000000000000e+03
3.935727971151595739e+02,2.299000000000000000e+03
3.943555815348334477e+02,2.335000000000000000e+03
3.951382907773266879e+02,2.343000000000000000e+03
3.959209248352007648e+02,2.377000000000000000e+03
3.967034837010172055e+02,2.390000000000000000e+03
3.974859673673375369e+02,2.412000000000000000e+03
3.982683758267232861e+02,2.448000000000000000e+03
3.990507090717358665e+02,2.467000000000000000e+03
3.998329670949369188e+02,2.507000000000000000e+03
4.006151498888878564e+02,2.543000000000000000e+03
4.013972574461502631e+02,2.592000000000000000e+03
4.021792897592856093e+02,2.610000000000000000e+03
4.029612468208553651e+02,2.657000000000000000e+03
4.037431286234211143e+02,2.705000000000000000e+03
4.045249351595443841e+02,2.762000000000000000e+03
4.053066664217865878e+02,2.859000000000000000e+03
4.060883224027093092e+02,2.930000000000000000e+03
4.068699030948740187e+02,3.031000000000000000e+03
4.076514084908423001e+02,3.119000000000000000e+03
4.084328385831755668e+02,3.289000000000000000e+03
4.092141933644354026e+02,3.379000000000000000e+03
4.099954728271832778e+02,3.577000000000000000e+03
4.107766769639806625e+02,3.750000000000000000e+03
4.115578057673891976e+02,3.980000000000000000e+03
4.123388592299702964e+02,4.181000000000000000e+03
4.131198373442854859e+02,4.453000000000000000e+03
4.139007401028962931e+02,4.733000000000000000e+03
4.146815674983641884e+02,5.039000000000000000e+03
4.154623195232507555e+02,5.373000000000000000e+03
4.162429961701174079e+02,5.710000000000000000e+03
4.170235974315257863e+02,6.106000000000000000e+03
4.178041233000372472e+02,6.569000000000000000e+03
4.185845737682134313e+02,7.024000000000000000e+03
4.193649488286158089e+02,7.479000000000000000e+03
4.201452484738058502e+02,8.050000000000000000e+03
4.209254726963450821e+02,8.669000000000000000e+03
4.217056214887950318e+02,9.306000000000000000e+03
4.224856948437172264e+02,1.011100000000000000e+04
4.232656927536731359e+02,1.095800000000000000e+04
4.240456152112243444e+02,1.186100000000000000e+04
4.248254622089322652e+02,1.281400000000000000e+04
4.256052337393584821e+02,1.384900000000000000e+04
4.263849297950644655e+02,1.497600000000000000e+04
4.271645503686117422e+02,1.630000000000000000e+04
4.279440954525617826e+02,1.759000000000000000e+04
4.287235650394761706e+02,1.897300000000000000e+04
4.295029591219164331e+02,2.056400000000000000e+04
4.302822776924439836e+02,2.198600000000000000e+04
4.310615207436203491e+02,2.367900000000000000e+04
4.318406882680071135e+02,2.539800000000000000e+04
4.326197802581656902e+02,2.720200000000000000e+04
4.333987967066577198e+02,2.920700000000000000e+04
4.341777376060446159e+02,3.123100000000000000e+04
4.349566029488879053e+02,3.351800000000000000e+04
4.357353927277490584e+02,3.605300000000000000e+04
4.365141069351896590e+02,3.905500000000000000e+04
4.372927455637712342e+02,4.223700000000000000e+04
4.380713086060551973e+02,4.584600000000000000e+04
4.388497960546031891e+02,4.970000000000000000e+04
4.396282079019765661e+02,5.416200000000000000e+04
4.404065441407369690e+02,5.870600000000000000e+04
4.411848047634458112e+02,6.354900000000000000e+04
4.419629897626646766e+02,6.830800000000000000e+04
4.427410991309550923e+02,7.309800000000000000e+04
4.435191328608784715e+02,7.744800000000000000e+04
4.442970909449963983e+02,8.123400000000000000e+04
4.450749733758703428e+02,8.428800000000000000e+04
4.458527801460618889e+02,8.639200000000000000e+04
4.466305112481324500e+02,8.783800000000000000e+04
4.474081666746436099e+02,8.827900000000000000e+04
4.481857464181568389e+02,8.787800000000000000e+04
4.489632504712336640e+02,8.699600000000000000e+04
4.497406788264356123e+02,8.548100000000000000e+04
4.505180314763241540e+02,8.398000000000000000e+04
4.512953084134608730e+02,8.261400000000000000e+04
4.520725096304071826e+02,8.168200000000000000e+04
4.528496351197246099e+02,8.129000000000000000e+04
4.536266848739747388e+02,8.178000000000000000e+04
4.544036588857190395e+02,8.297000000000000000e+04
4.551805571475190391e+02,8.522500000000000000e+04
4.559573796519362077e+02,8.884900000000000000e+04
4.567341263915320724e+02,9.301400000000000000e+04
4.575107973588681602e+02,9.828400000000000000e+04
4.582873925465059983e+02,1.044420000000000000e+05
4.590639119470070568e+02,1.108890000000000000e+05
4.598403555529328059e+02,1.181570000000000000e+05
4.606167233568448864e+02,1.259020000000000000e+05
4.613930153513047117e+02,1.337840000000000000e+05
4.621692315288738087e+02,1.415500000000000000e+05
4.629453718821137045e+02,1.492430000000000000e+05
4.637214364035858694e+02,1.566840000000000000e+05
4.644974250858518872e+02,1.633010000000000000e+05
4.652733379214732281e+02,1.692320000000000000e+05
4.660491749030113624e+02,1.739700000000000000e+05
4.668249360230278739e+02,1.780210000000000000e+05
4.676006212740842329e+02,1.809200000000000000e+05
4.683762306487419664e+02,1.821840000000000000e+05
4.691517641395625446e+02,1.826460000000000000e+05
4.699272217391075515e+02,1.823950000000000000e+05
4.707026034399384571e+02,1.809410000000000000e+05
4.714779092346167317e+02,1.787360000000000000e+05
4.722531391157039593e+02,1.759080000000000000e+05
4.730282930757616100e+02,1.727910000000000000e+05
4.738033711073512109e+02,1.697130000000000000e+05
4.745783732030342321e+02,1.665550000000000000e+05
4.753532993553722577e+02,1.639880000000000000e+05
4.761281495569267008e+02,1.611960000000000000e+05
4.769029238002592024e+02,1.592430000000000000e+05
4.776776220779311188e+02,1.575200000000000000e+05
4.784522443825040909e+02,1.565830000000000000e+05
4.792267907065395889e+02,1.553420000000000000e+05
4.800012610425990829e+02,1.549260000000000000e+05
4.807756553832441568e+02,1.545600000000000000e+05
4.815499737210362809e+02,1.539570000000000000e+05
4.823242160485369254e+02,1.537300000000000000e+05
4.830983823583076742e+02,1.528900000000000000e+05
4.838724726429099974e+02,1.521470000000000000e+05
4.846464868949053653e+02,1.511660000000000000e+05
4.854204251068554186e+02,1.497030000000000000e+05
4.861942872713215138e+02,1.483600000000000000e+05
4.869680733808652917e+02,1.465910000000000000e+05
4.877417834280481657e+02,1.448180000000000000e+05
4.885154174054317195e+02,1.429020000000000000e+05
4.892889753055774236e+02,1.410230000000000000e+05
4.900624571210468048e+02,1.393110000000000000e+05
4.908358628444013334e+02,1.373380000000000000e+05
4.916091924682025933e+02,1.356780000000000000e+05
4.923824459850120547e+02,1.341820000000000000e+05
4.931556233873911879e+02,1.329290000000000000e+05
4.939287246679015766e+02,1.317250000000000000e+05
4.947017498191046911e+02,1.309590000000000000e+05
4.954746988335620586e+02,1.299580000000000000e+05
4.962475717038351490e+02,1.296730000000000000e+05
4.970203684224855465e+02,1.290480000000000000e+05
4.977930889820747211e+02,1.285890000000000000e+05
4.985657333751641431e+02,1.282720000000000000e+05
4.993383015943153964e+02,1.279630000000000000e+05
5.001107936320899512e+02,1.274520000000000000e+05
5.008832094810493345e+02,1.272150000000000000e+05
5.016555491337550734e+02,1.268380000000000000e+05
5.024278125827685813e+02,1.266730000000000000e+05
5.031999998206514988e+02,1.259950000000000000e+05
5.039721108399652962e+02,1.254180000000000000e+05
5.047441456332714438e+02,1.250450000000000000e+05
5.055161041931314685e+02,1.242390000000000000e+05
5.062879865121068974e+02,1.236830000000000000e+05
5.070597925827592576e+02,1.229670000000000000e+05
5.078315223976500192e+02,1.220920000000000000e+05
5.086031759493407094e+02,1.219080000000000000e+05
5.093747532303927983e+02,1.211880000000000000e+05
5.101462542333678698e+02,1.203750000000000000e+05
5.109176789508274510e+02,1.199600000000000000e+05
5.116890273753329552e+02,1.191820000000000000e+05
5.124602994994459095e+02,1.189840000000000000e+05
5.132314953157278978e+02,1.183970000000000000e+05
5.140026148167404472e+02,1.180280000000000000e+05
5.147736579950449141e+02,1.179450000000000000e+05
5.155446248432029961e+02,1.175820000000000000e+05
5.163155153537760498e+02,1.173960000000000000e+05
5.170863295193257727e+02,1.171460000000000000e+05
5.178570673324134077e+02,1.175370000000000000e+05
5.186277287856006524e+02,1.175830000000000000e+05
5.193983138714489769e+02,1.175830000000000000e+05
5.201688225825199652e+02,1.177830000000000000e+05
5.209392549113749737e+02,1.180080000000000000e+05
5.217096108505755865e+02,1.182340000000000000e+05
5.224798903926833873e+02,1.187710000000000000e+05
5.232500935302598464e+02,1.192450000000000000e+05
5.240202202558664339e+02,1.198080000000000000e+05
5.247902705620646202e+02,1.202810000000000000e+05
5.255602444414159891e+02,1.211140000000000000e+05
5.263301418864820107e+02,1.218210000000000000e+05
5.270999628898242690e+02,1.223250000000000000e+05
5.278697074440042343e+02,1.231150000000000000e+05
5.286393755415833766e+02,1.239100000000000000e+05
5.294089671751232800e+02,1.245070000000000000e+05
5.301784823371854145e+02,1.254440000000000000e+05
5.309479210203312505e+02,1.262300000000000000e+05
5.317172832171223718e+02,1.264230000000000000e+05
5.324865689201202485e+02,1.269430000000000000e+05
5.332557781218864648e+02,1.274540000000000000e+05
5.340249108149823769e+02,1.283320000000000000e+05
5.347939669919696826e+02,1.283690000000000000e+05
5.355629466454097383e+02,1.288290000000000000e+05
5.363318497678640142e+02,1.291200000000000000e+05
5.371006763518943217e+02,1.292320000000000000e+05
5.378694263900617898e+02,1.294630000000000000e+05
5.386380998749282298e+02,1.295910000000000000e+05
5.394066967990549983e+02,1.294690000000000000e+05
5.401752171550036792e+02,1.298330000000000000e+05
5.409436609353356289e+02,1.294480000000000000e+05
5.417120281326125451e+02,1.295700000000000000e+05
5.424803187393958979e+02,1.293300000000000000e+05
5.432485327482471575e+02,1.291680000000000000e+05
5.440166701517277943e+02,1.289260000000000000e+05
5.447847309423993920e+02,1.286030000000000000e+05
5.455527151128235346e+02,1.285130000000000000e+05
5.463206226555614649e+02,1.285490000000000000e+05
5.470884535631749941e+02,1.284970000000000000e+05
5.478562078282254788e+02,1.283270000000000000e+05
5.486238854432745029e+02,1.282710000000000000e+05
5.493914864008834229e+02,1.285530000000000000e+05
5.501590106936139364e+02,1.284140000000000000e+05
5.509264583140273999e+02,1.285590000000000000e+05
5.516938292546855109e+02,1.287240000000000000e+05
5.524611235081496261e+02,1.288390000000000000e+05
5.532283410669812156e+02,1.291400000000000000e+05
5.539954819237419770e+02,1.294760000000000000e+05
5.547625460709932668e+02,1.300300000000000000e+05
5.555295335012966689e+02,1.303430000000000000e+05
5.562964442072136535e+02,1.307710000000000000e+05
5.570632781813058045e+02,1.316730000000000000e+05
5.578300354161344785e+02,1.320830000000000000e+05
5.585967159042613730e+02,1.326880000000000000e+05
5.593633196382478445e+02,1.332340000000000000e+05
5.601298466106555907e+02,1.340850000000000000e+05
5.608962968140458543e+02,1.347080000000000000e+05
5.616626702409804466e+02,1.353740000000000000e+05
5.624289668840206105e+02,1.363200000000000000e+05
5.631951867357280435e+02,1.369350000000000000e+05
5.639613297886641021e+02,1.382000000000000000e+05
5.647273960353904840e+02,1.392850000000000000e+05
5.654933854684685457e+02,1.399870000000000000e+05
5.662592980804598710e+02,1.409970000000000000e+05
5.670251338639259302e+02,1.422330000000000000e+05
5.677908928114283071e+02,1.434970000000000000e+05
5.685565749155283584e+02,1.445240000000000000e+05
5.693221801687877814e+02,1.458830000000000000e+05
5.700877085637679329e+02,1.471100000000000000e+05
5.708531600930303966e+02,1.484190000000000000e+05
5.716185347491367565e+02,1.498570000000000000e+05
5.723838325246483691e+02,1.513670000000000000e+05
5.731490534121269320e+02,1.527560000000000000e+05
5.739141974041336880e+02,1.542960000000000000e+05
5.746792644932304484e+02,1.560010000000000000e+05
5.754442546719784559e+02,1.575470000000000000e+05
5.762091679329394083e+02,1.595510000000000000e+05
5.769740042686747756e+02,1.610450000000000000e+05
5.777387636717460282e+02,1.629650000000000000e+05
5.785034461347147499e+02,1.645440000000000000e+05
5.792680516501422971e+02,1.664570000000000000e+05
5.800325802105903676e+02,1.682330000000000000e+05
5.807970318086203179e+02,1.696290000000000000e+05
5.815614064367937317e+02,1.716490000000000000e+05
5.823257040876721931e+02,1.735800000000000000e+05
5.830899247538170584e+02,1.751090000000000000e+05
5.838540684277899118e+02,1.768710000000000000e+05
5.846181351021523369e+02,1.783510000000000000e+05
5.853821247694656904e+02,1.803850000000000000e+05
5.861460374222916698e+02,1.819250000000000000e+05
5.869098730531916317e+02,1.837270000000000000e+05
5.876736316547271599e+02,1.851590000000000000e+05
5.884373132194597247e+02,1.864870000000000000e+05
5.892009177399509099e+02,1.877850000000000000e+05
5.899644452087620721e+02,1.889750000000000000e+05
5.907278956184549088e+02,1.905330000000000000e+05
5.914912689615907766e+02,1.919370000000000000e+05
5.922545652307312594e+02,1.932880000000000000e+05
5.930177844184379410e+02,1.947940000000000000e+05
5.937809265172721780e+02,1.960640000000000000e+05
5.945439915197956680e+02,1.972760000000000000e+05
5.953069794185696537e+02,1.986440000000000000e+05
5.960698902061559465e+02,1.999980000000000000e+05
5.968327238751157893e+02,2.000000000000000000e+05
5.975954804180109932e+02,2.000000000000000000e+05
5.983581598274026874e+02,2.000000000000000000e+05
5.991207620958527968e+02,2.000000000000000000e+05
5.998832872159224507e+02,2.000000000000000000e+05
6.006457351801734603e+02,2.000000000000000000e+05
6.014081059811670684e+02,2.000000000000000000e+05
6.021703996114650863e+02,2.000000000000000000e+05
6.029326160636287568e+02,2.000000000000000000e+05
6.036947553302197775e+02,2.000000000000000000e+05
6.044568174037995050e+02,2.000000000000000000e+05
6.052188022769296367e+02,2.000000000000000000e+05
6.059807099421715293e+02,2.000000000000000000e+05
6.067425403920866529e+02,2.000000000000000000e+05
6.075042936192367051e+02,2.000000000000000000e+05
6.082659696161830425e+02,2.000000000000000000e+05
6.090275683754872489e+02,2.000000000000000000e+05
6.097890898897107945e+02,2.000000000000000000e+05
6.105505341514152633e+02,2.000000000000000000e+05
6.113119011531621254e+02,2.000000000000000000e+05
6.120731908875128511e+02,2.000000000000000000e+05
6.128344033470289105e+02,2.000000000000000000e+05
6.135955385242720013e+02,2.000000000000000000e+05
6.143565964118034799e+02,2.000000000000000000e+05
6.151175770021848166e+02,2.000000000000000000e+05
6.158784802879777089e+02,2.000000000000000000e+05
6.166393062617435135e+02,2.000000000000000000e+05
6.174000549160438140e+02,2.000000000000000000e+05
6.181607262434400809e+02,2.000000000000000000e+05
6.189213202364937843e+02,2.000000000000000000e+05
6.196818368877665080e+02,2.000000000000000000e+05
6.204422761898198360e+02,2.000000000000000000e+05
6.212026381352151247e+02,2.000000000000000000e+05
6.219629227165139582e+02,2.000000000000000000e+05
6.227231299262778066e+02,2.000000000000000000e+05
6.234832597570681401e+02,2.000000000000000000e+05
6.242433122014466562e+02,2.000000000000000000e+05
6.250032872519747116e+02,2.000000000000000000e+05
6.257631849012138900e+02,2.000000000000000000e+05
6.265230051417256618e+02,2.000000000000000000e+05
6.272827479660714971e+02,2.000000000000000000e+05
6.280424133668129798e+02,2.000000000000000000e+05
6.288020013365115801e+02,2.000000000000000000e+05
6.295615118677288820e+02,2.000000000000000000e+05
6.303209449530262418e+02,2.000000000000000000e+05
6.310803005849653573e+02,2.000000000000000000e+05
6.318395787561075849e+02,2.000000000000000000e+05
6.325987794590145086e+02,2.000000000000000000e+05
6.333579026862475985e+02,2.000000000000000000e+05
6.341169484303684385e+02,2.000000000000000000e+05
6.348759166839384989e+02,2.000000000000000000e+05
6.356348074395193635e+02,2.000000000000000000e+05
6.363936206896723888e+02,2.000000000000000000e+05
6.371523564269591589e+02,2.000000000000000000e+05
6.379110146439411437e+02,2.000000000000000000e+05
6.386695953331800411e+02,2.000000000000000000e+05
6.394280984872370937e+02,2.000000000000000000e+05
6.401865240986739991e+02,2.000000000000000000e+05
6.409448721600522276e+02,2.000000000000000000e+05
6.417031426639332494e+02,2.000000000000000000e+05
6.424613356028785347e+02,2.000000000000000000e+05
6.432194509694497810e+02,2.000000000000000000e+05
6.439774887562082313e+02,2.000000000000000000e+05
6.447354489557156967e+02,2.000000000000000000e+05
6.454933315605334201e+02,2.000000000000000000e+05
6.462511365632230991e+02,2.000000000000000000e+05
6.470088639563460902e+02,2.000000000000000000e+05
6.477665137324639772e+02,2.000000000000000000e+05
6.485240858841383442e+02,2.000000000000000000e+05
6.492815804039306613e+02,2.000000000000000000e+05
6.500389972844022850e+02,2.000000000000000000e+05
6.507963365181150266e+02,2.000000000000000000e+05
6.515535980976301289e+02,2.000000000000000000e+05
6.523107820155091758e+02,2.000000000000000000e+05
6.530678882643137513e+02,2.000000000000000000e+05
6.538249168366053254e+02,2.000000000000000000e+05
6.545818677249453685e+02,2.000000000000000000e+05
6.553387409218953508e+02,2.000000000000000000e+05
6.560955364200169697e+02,2.000000000000000000e+05
6.568522542118715819e+02,2.000000000000000000e+05
6.576088942900207712e+02,2.000000000000000000e+05
6.583654566470258942e+02,2.000000000000000000e+05
6.591219412754487621e+02,2.000000000000000000e+05
6.598783481678506178e+02,2.000000000000000000e+05
6.606346773167930451e+02,2.000000000000000000e+05
6.613909287148375142e+02,2.000000000000000000e+05
6.621471023545457228e+02,2.000000000000000000e+05
6.629031982284790274e+02,2.000000000000000000e+05
6.636592163291988982e+02,2.000000000000000000e+05
6.644151566492669190e+02,2.000000000000000000e+05
6.651710191812445601e+02,2.000000000000000000e+05
6.659268039176935190e+02,2.000000000000000000e+05
6.666825108511750386e+02,2.000000000000000000e+05
6.674381399742507028e+02,1.995270000000000000e+05
6.681936912794820955e+02,1.977630000000000000e+05
6.689491647594306869e+02,1.960900000000000000e+05
6.697045604066580609e+02,1.942100000000000000e+05
6.704598782137256876e+02,1.923760000000000000e+05
6.712151181731949237e+02,1.902010000000000000e+05
6.719702802776274666e+02,1.882710000000000000e+05
6.727253645195847866e+02,1.860590000000000000e+05
6.734803708916283540e+02,1.840680000000000000e+05
6.742352993863197526e+02,1.816320000000000000e+05
6.749901499962204525e+02,1.794080000000000000e+05
6.757449227138918104e+02,1.766730000000000000e+05
6.764996175318956375e+02,1.745100000000000000e+05
6.772542344427932903e+02,1.719410000000000000e+05
6.780087734391461254e+02,1.695370000000000000e+05
6.787632345135159539e+02,1.674040000000000000e+05
6.795176176584641325e+02,1.647870000000000000e+05
6.802719228665521314e+02,1.625040000000000000e+05
6.810261501303415344e+02,1.602960000000000000e+05
6.817802994423938117e+02,1.576180000000000000e+05
6.825343707952704335e+02,1.552640000000000000e+05
6.832883641815330975e+02,1.527120000000000000e+05
6.840422795937431601e+02,1.502670000000000000e+05
6.847961170244620916e+02,1.480790000000000000e+05
6.855498764662514759e+02,1.458220000000000000e+05
6.863035579116727831e+02,1.433780000000000000e+05
6.870571613532875972e+02,1.412530000000000000e+05
6.878106867836575020e+02,1.386500000000000000e+05
6.885641341953437404e+02,1.363000000000000000e+05
6.893175035809080100e+02,1.342110000000000000e+05
6.900707949329117810e+02,1.314050000000000000e+05
6.908240082439166372e+02,1.296630000000000000e+05
6.915771435064840489e+02,1.274310000000000000e+05
6.923302007131753726e+02,1.248550000000000000e+05
6.930831798565523059e+02,1.230410000000000000e+05
6.938360809291763189e+02,1.208390000000000000e+05
6.945889039236089957e+02,1.184780000000000000e+05
6.953416488324115790e+02,1.164950000000000000e+05
6.960943156481458800e+02,1.142310000000000000e+05
6.968469043633732554e+02,1.120800000000000000e+05
6.975994149706552889e+02,1.101390000000000000e+05
6.983518474625533372e+02,1.081960000000000000e+05
6.991042018316290978e+02,1.058170000000000000e+05
6.998564780704440409e+02,1.039440000000000000e+05
7.006086761715596367e+02,1.019650000000000000e+05
7.013607961275373555e+02,1.001380000000000000e+05
7.021128379309387810e+02,9.818600000000000000e+04
7.028648015743254973e+02,9.631600000000000000e+04
7.036166870502587471e+02,9.436000000000000000e+04
7.043684943513003418e+02,9.244000000000000000e+04
7.051202234700116378e+02,9.051200000000000000e+04
7.058718743989541053e+02,8.884400000000000000e+04
7.066234471306893283e+02,8.720900000000000000e+04
7.073749416577788907e+02,8.536300000000000000e+04
7.081263579727841488e+02,8.338200000000000000e+04
7.088776960682668005e+02,8.184800000000000000e+04
7.096289559367880884e+02,8.005900000000000000e+04
7.103801375709098238e+02,7.859000000000000000e+04
7.111312409631932496e+02,7.689600000000000000e+04
7.118822661062000634e+02,7.516200000000000000e+04
7.126332129924917353e+02,7.374200000000000000e+04
7.133840816146297357e+02,7.214900000000000000e+04
7.141348719651755346e+02,7.063800000000000000e+04
7.148855840366908296e+02,6.911400000000000000e+04
7.156362178217368637e+02,6.771800000000000000e+04
7.163867733128753343e+02,6.645400000000000000e+04
7.171372505026677118e+02,6.495600000000000000e+04
7.178876493836755799e+02,6.351200000000000000e+04
7.186379699484602952e+02,6.208000000000000000e+04
7.193882121895834416e+02,6.069200000000000000e+04
7.201383760996064893e+02,5.941900000000000000e+04
7.208884616710910223e+02,5.823200000000000000e+04
7.216384688965985106e+02,5.681100000000000000e+04
7.223883977686905382e+02,5.573300000000000000e+04
7.231382482799284617e+02,5.457800000000000000e+04
7.238880204228739785e+02,5.327000000000000000e+04
7.246377141900884453e+02,5.204300000000000000e+04
7.253873295741334459e+02,5.081800000000000000e+04
7.261368665675704506e+02,4.976600000000000000e+04
7.268863251629610431e+02,4.847900000000000000e+04
7.276357053528666938e+02,4.729600000000000000e+04
7.283850071298488729e+02,4.644500000000000000e+04
